tenure_id,season,team,start_week,end_week,head_coach,head_coach_started_midseason,offensive_play_caller,caller_role,head_coach_is_play_caller,verification_status,source_url,source_title,source_publisher,source_date,date_verified,verification_notes
2024_NYG_1_18_Brian Daboll,2024,NYG,1,18,Brian Daboll,false,Brian Daboll,head coach,true,verified,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Who calls plays for every NFL team in 2024? What to know,ESPN,2024-08-30,2026-07-20,Opening assignment verified by ESPN's all-32-team play-caller survey.
2024_NYJ_1_5_Robert Saleh,2024,NYJ,1,5,Robert Saleh,false,Nathaniel Hackett,offensive coordinator,false,verified,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Who calls plays for every NFL team in 2024? What to know,ESPN,2024-08-30,2026-07-20,Hackett called the first five games.
2024_NYJ_6_18_Jeff Ulbrich,2024,NYJ,6,18,Jeff Ulbrich,true,Todd Downing,passing game coordinator and quarterbacks coach,false,verified,https://www.nfl.com/news/jets-interim-coach-jeff-ulbrich-todd-downing-offensive-play-calling-duties-oc-nathaniel-hackett,Jets interim coach Jeff Ulbrich gives Todd Downing offensive play-calling duties,NFL.com,2024-10-10,2026-07-20,Downing took over beginning with Week 6.
2024_PHI_1_22_Nick Sirianni,2024,PHI,1,22,Nick Sirianni,false,Kellen Moore,offensive coordinator,false,verified,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Who calls plays for every NFL team in 2024? What to know,ESPN,2024-08-30,2026-07-20,Opening assignment verified by ESPN's all-32-team play-caller survey.
2024_PIT_1_19_Mike Tomlin,2024,PIT,1,19,Mike Tomlin,false,Arthur Smith,offensive coordinator,false,verified,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Who calls plays for every NFL team in 2024? What to know,ESPN,2024-08-30,2026-07-20,Opening assignment verified by ESPN's all-32-team play-caller survey.
2024_SEA_1_18_Mike Macdonald,2024,SEA,1,18,Mike Macdonald,false,Ryan Grubb,offensive coordinator,false,verified,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Who calls plays for every NFL team in 2024? What to know,ESPN,2024-08-30,2026-07-20,Opening assignment verified by ESPN's all-32-team play-caller survey.
2024_SF_1_18_Kyle Shanahan,2024,SF,1,18,Kyle Shanahan,false,Kyle Shanahan,head coach,true,verified,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Who calls plays for every NFL team in 2024? What to know,ESPN,2024-08-30,2026-07-20,Opening assignment verified by ESPN's all-32-team play-caller survey.
2024_TB_1_19_Todd Bowles,2024,TB,1,19,Todd Bowles,false,Liam Coen,offensive coordinator,false,verified,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Who calls plays for every NFL team in 2024? What to know,ESPN,2024-08-30,2026-07-20,Opening assignment verified by ESPN's all-32-team play-caller survey.
2024_TEN_1_18_Brian Callahan,2024,TEN,1,18,Brian Callahan,false,Brian Callahan,head coach,true,verified,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Who calls plays for every NFL team in 2024? What to know,ESPN,2024-08-30,2026-07-20,Opening assignment verified by ESPN's all-32-team play-caller survey.
2024_WAS_1_21_Dan Quinn,2024,WAS,1,21,Dan Quinn,false,Kliff Kingsbury,offensive coordinator,false,verified,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,Who calls plays for every NFL team in 2024? What to know,ESPN,2024-08-30,2026-07-20,Opening assignment verified by ESPN's all-32-team play-caller survey.
2025_ARI_1_18_Jonathan Gannon_playcaller_Drew Petzing,2025,ARI,1,18,Jonathan Gannon,false,Drew Petzing,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Drew Petzing as the 2025 offensive play caller.
2025_ATL_1_18_Raheem Morris_playcaller_Zac Robinson,2025,ATL,1,18,Raheem Morris,false,Zac Robinson,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Zac Robinson as the 2025 offensive play caller.
2025_BAL_1_18_John Harbaugh_playcaller_Todd Monken,2025,BAL,1,18,John Harbaugh,false,Todd Monken,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Todd Monken as the 2025 offensive play caller.
2025_BUF_1_20_Sean McDermott_playcaller_Joe Brady,2025,BUF,1,20,Sean McDermott,false,Joe Brady,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Joe Brady as the 2025 offensive play caller.
2025_CAR_1_19_Dave Canales_playcaller_Dave Canales,2025,CAR,1,19,Dave Canales,false,Dave Canales,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Dave Canales as the 2025 offensive play caller.
2025_CHI_1_20_Ben Johnson_playcaller_Ben Johnson,2025,CHI,1,20,Ben Johnson,false,Ben Johnson,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Ben Johnson as the 2025 offensive play caller.
2025_CIN_1_18_Zac Taylor_playcaller_Zac Taylor,2025,CIN,1,18,Zac Taylor,false,Zac Taylor,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Zac Taylor as the 2025 offensive play caller.
2025_CLE_1_9_Kevin Stefanski_playcaller_Kevin Stefanski,2025,CLE,1,9,Kevin Stefanski,false,Kevin Stefanski,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation identified Stefanski as the opening play caller. Cleveland announced Tommy Rees would begin calling plays in Week 10.
2025_CLE_10_18_Kevin Stefanski_playcaller_Tommy Rees,2025,CLE,10,18,Kevin Stefanski,false,Tommy Rees,offensive coordinator,false,verified,https://www.clevelandbrowns.com/news/offensive-coordinator-tommy-rees-to-call-plays-for-the-browns-team-coverage,Offensive coordinator Tommy Rees to call plays for the Browns,Cleveland Browns,2025-11-03,2026-07-19,Team source states Rees began calling offensive plays in Week 10.
2025_DAL_1_18_Brian Schottenheimer_playcaller_Brian Schottenheimer,2025,DAL,1,18,Brian Schottenheimer,false,Brian Schottenheimer,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Brian Schottenheimer as the 2025 offensive play caller.
2025_DEN_1_21_Sean Payton_playcaller_Sean Payton,2025,DEN,1,21,Sean Payton,false,Sean Payton,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Sean Payton as the 2025 offensive play caller.
2025_DET_1_9_Dan Campbell_playcaller_John Morton,2025,DET,1,9,Dan Campbell,false,John Morton,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation identified Morton as Detroit’s opening play caller. Campbell took over in Week 10.
2025_DET_10_18_Dan Campbell_playcaller_Dan Campbell,2025,DET,10,18,Dan Campbell,false,Dan Campbell,head coach,true,verified,https://www.foxsports.com/stories/nfl/dan-campbell-will-call-lions-offensive-plays-remainder-season,Dan Campbell Will Call Lions' Offensive Plays for Remainder of Season,FOX Sports,2025-11-16,2026-07-19,Campbell took over in Week 10 and confirmed the change would continue for the remainder of 2025.
2025_GB_1_19_Matt LaFleur_playcaller_Matt LaFleur,2025,GB,1,19,Matt LaFleur,false,Matt LaFleur,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Matt LaFleur as the 2025 offensive play caller.
2025_HOU_1_20_DeMeco Ryans_playcaller_Nick Caley,2025,HOU,1,20,DeMeco Ryans,false,Nick Caley,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Nick Caley as the 2025 offensive play caller.
2025_IND_1_18_Shane Steichen_playcaller_Shane Steichen,2025,IND,1,18,Shane Steichen,false,Shane Steichen,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Shane Steichen as the 2025 offensive play caller.
2025_JAX_1_19_Liam Coen_playcaller_Liam Coen,2025,JAX,1,19,Liam Coen,false,Liam Coen,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Liam Coen as the 2025 offensive play caller.
2025_KC_1_18_Andy Reid_playcaller_Andy Reid,2025,KC,1,18,Andy Reid,false,Andy Reid,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Andy Reid as the 2025 offensive play caller.
2025_LA_1_21_Sean McVay_playcaller_Sean McVay,2025,LA,1,21,Sean McVay,false,Sean McVay,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Sean McVay as the 2025 offensive play caller.
2025_LAC_1_19_Jim Harbaugh_playcaller_Greg Roman,2025,LAC,1,19,Jim Harbaugh,false,Greg Roman,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Greg Roman as the 2025 offensive play caller.
2025_LV_1_12_Pete Carroll_playcaller_Chip Kelly,2025,LV,1,12,Pete Carroll,false,Chip Kelly,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation identified Kelly as the opening play caller. He called the first 11 games before being dismissed after Week 12.
2025_LV_13_18_Pete Carroll_playcaller_Greg Olson,2025,LV,13,18,Pete Carroll,false,Greg Olson,quarterbacks coach/interim offensive coordinator,false,verified,https://www.raiders.com/news/raiders-greg-olson-interim-offensive-coordinator-pete-carroll-2025-coaching-staff,Greg Olson to take over as offensive playcaller,Las Vegas Raiders,2025-11-24,2026-07-19,Team source announced Olson would take over as offensive play caller beginning in Week 13.
2025_MIA_1_18_Mike McDaniel_playcaller_Mike McDaniel,2025,MIA,1,18,Mike McDaniel,false,Mike McDaniel,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Mike McDaniel as the 2025 offensive play caller.
2025_MIN_1_18_Kevin O'Connell_playcaller_Kevin O'Connell,2025,MIN,1,18,Kevin O'Connell,false,Kevin O'Connell,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Kevin O'Connell as the 2025 offensive play caller.
2025_NE_1_22_Mike Vrabel_playcaller_Josh McDaniels,2025,NE,1,22,Mike Vrabel,false,Josh McDaniels,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Josh McDaniels as the 2025 offensive play caller.
2025_NO_1_18_Kellen Moore_playcaller_Kellen Moore,2025,NO,1,18,Kellen Moore,false,Kellen Moore,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Kellen Moore as the 2025 offensive play caller.
2025_NYG_1_10_Brian Daboll_playcaller_Mike Kafka,2025,NYG,1,10,Brian Daboll,false,Mike Kafka,assistant head coach/offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Mike Kafka as the 2025 offensive play caller.
2025_NYG_11_18_Mike Kafka_playcaller_Mike Kafka,2025,NYG,11,18,Mike Kafka,true,Mike Kafka,interim head coach,true,verified,https://www.giants.com/news/te-coach-tim-kelly-to-serve-as-giants-new-oc-mike-kafka-to-continue-calling-plays,TE Coach Tim Kelly to serve as Giants' new OC; Mike Kafka to continue calling plays,New York Giants,2025-11-12,2026-07-19,Team source explicitly states Kafka continued calling plays after becoming interim head coach.
2025_NYJ_1_18_Aaron Glenn_playcaller_Tanner Engstrand,2025,NYJ,1,18,Aaron Glenn,false,Tanner Engstrand,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Tanner Engstrand as the 2025 offensive play caller.
2025_PHI_1_19_Nick Sirianni_playcaller_Kevin Patullo,2025,PHI,1,19,Nick Sirianni,false,Kevin Patullo,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Kevin Patullo as the 2025 offensive play caller.
2025_PIT_1_19_Mike Tomlin_playcaller_Arthur Smith,2025,PIT,1,19,Mike Tomlin,false,Arthur Smith,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Arthur Smith as the 2025 offensive play caller.
2025_SEA_1_22_Mike Macdonald_playcaller_Klint Kubiak,2025,SEA,1,22,Mike Macdonald,false,Klint Kubiak,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Klint Kubiak as the 2025 offensive play caller.
2025_SF_1_20_Kyle Shanahan_playcaller_Kyle Shanahan,2025,SF,1,20,Kyle Shanahan,false,Kyle Shanahan,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Kyle Shanahan as the 2025 offensive play caller.
2025_TB_1_18_Todd Bowles_playcaller_Josh Grizzard,2025,TB,1,18,Todd Bowles,false,Josh Grizzard,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Josh Grizzard as the 2025 offensive play caller.
2025_TEN_1_3_Brian Callahan_playcaller_Brian Callahan,2025,TEN,1,3,Brian Callahan,false,Brian Callahan,head coach,true,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation identified Callahan as the opening play caller. Tennessee transferred duties after Week 3.
2025_TEN_4_6_Brian Callahan_playcaller_Bo Hardegree,2025,TEN,4,6,Brian Callahan,false,Bo Hardegree,quarterbacks coach,false,verified,https://www.nfl.com/news/titans-hc-brian-callahan-to-give-up-play-calling-duties-after-0-3-start-to-season,Titans HC Brian Callahan to give up play-calling duties after 0-3 start to season,NFL.com,2025-09-23,2026-07-19,Titans announced Hardegree would call plays beginning in Week 4.
2025_TEN_7_18_Mike McCoy_playcaller_Bo Hardegree,2025,TEN,7,18,Mike McCoy,true,Bo Hardegree,quarterbacks coach,false,verified,https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/mike-mccoy-confirms-bill-callahans-departure-no-other-staff-changes,"Mike McCoy confirms Bill Callahan's departure, no other staff changes",NBC Sports,2025-10-14,2026-07-19,Interim head coach Mike McCoy confirmed Bo Hardegree would continue as Tennessee’s offensive play caller.
2025_WAS_1_18_Dan Quinn_playcaller_Kliff Kingsbury,2025,WAS,1,18,Dan Quinn,false,Kliff Kingsbury,offensive coordinator,false,verified,https://abc7.com/post/calls-plays-every-nfl-team-2025-what-know/17777918/,Who calls plays for every NFL team in 2025? What to know,ESPN NFL Nation via ABC7 Los Angeles,2025-09-09,2026-07-19,NFL Nation explicitly identified Kliff Kingsbury as the 2025 offensive play caller.
